2020-12-12,双十二：警惕网购“杀猪盘”,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408763&idx=1&sn=023d2bf033a0669f44142c8c8cfe82eb&chksm=bec95e9089bed7862bfe89325cbf3774b76a60951c90c1d9b4fdffbd27b084bb99d967eceb3a&scene=27#wechat_redirect,网购有风险，付款需谨慎,绿盟君,否,1,892,1,5
2020-12-11,绿盟科技与腾讯云完成产品兼容性认证，助力零信任生态协同发展,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408789&idx=2&sn=0203d48a0c9d75e164eae77865dae1b8&chksm=bec95efe89bed7e8ba7ad4b7da59440f36c11c592cc8d563e39a243b702a7785d315ce424725&scene=27#wechat_redirect,绿盟科技与腾讯云发起国内首个“零信任产品兼容性认证计划”,绿盟君,否,2,1139,5,7
2020-12-11,聚焦智慧民航发展安全运营稳护航,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408789&idx=3&sn=b0001fd690a04eafc8bf595a0a7ee75b&chksm=bec95efe89bed7e87eec86fb99ba59740c934084a49eb0c16bdd2d90cf88d2c2d98c1ea9404e&scene=27#wechat_redirect,让信息更安全、让安全更智能、科技助力＇智＇在民航,绿盟君,否,3,297,1,1
2020-12-11,携手并进助力邮政，绿盟科技获选邮政业科技创新战略联盟理事单位,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408789&idx=1&sn=4b4775d820f3cf1b0dbb2613fd717955&chksm=bec95efe89bed7e80e0c6b0b26c9bcb6974c0b0bc5ddac4dfa95ffb07ae88b80b9f66e63c1ab&scene=27#wechat_redirect,绿盟科技荣获“联盟理事单位”，同时加入安全分联盟。,绿盟君,否,1,592,1,2
2020-12-10,以红队视角看FireEye网络攻击事件,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408745&idx=2&sn=d9bcae8bb242ece3b6766df36495e070&chksm=bec95e8289bed7946dcbc6dea081186c097b7f0117864a62c4b93148f8ceb0e7aa1ea019341a&scene=27#wechat_redirect,绿盟科技M01N战队详解FireEye网络安全攻击事件。,绿盟君,否,2,1533,6,13
2020-12-10,历经鏖战显身手，烈鹰战队获2020贵阳大数据及网络安全精英对抗演练安全创新奖一等奖,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408745&idx=1&sn=bd618a923f831a12da185f06030960aa&chksm=bec95e8289bed7941baafc96e183c6e0cb5ef4b6430ffbd98db07a5af3e1abf3315093b517f4&scene=27#wechat_redirect,筑牢安全防线·护航数字城市,叉着腰的绿盟君,否,1,1401,5,21
2020-12-09,「公益译文」美国网络空间组织架构,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408711&idx=2&sn=ec0c08c86549a6f8835f07b6764d4b38&chksm=bec95eac89bed7ba0d8d9875fea0c33d519c3a73225ed996bc44f0d15c97c9007bbc00607f14&scene=27#wechat_redirect,本文节选自2020版《美国陆军战争学院战略性网络空间作战指南》,绿盟君,否,2,921,2,5
2020-12-09,绿盟君来支招：ISACA-CDPSE证书早期免考申请指南,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408711&idx=1&sn=5b9cfb4d0d246ba379f9bc9fd6c946c5&chksm=bec95eac89bed7bad29a3a008d3abceb41cf504fb54bcb77dcde529fd9b096a9b8ee4fe273e1&scene=27#wechat_redirect,点击了解申请条件和详细流程,绿盟君,否,1,1718,3,6
2020-12-08,新基建下的威胁狩猎｜看绿盟综合威胁分析系统,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408691&idx=2&sn=0eb9429e6f3d73dd4113bc5d4f1f66b3&chksm=bec95f5889bed64e04bb40cdb5837500d0eeb279ec78bf2bce01e1a81b1b186135a0e442b7e9&scene=27#wechat_redirect,实现资产、攻击者、异常行为、未知威胁和5G安全的威胁狩猎,绿盟君,否,2,978,1,7
2020-12-08,《绿盟君的咖啡时间》第七期：服务“重保”，安全产品如何强力支撑,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408691&idx=1&sn=4b8f9e734e1a5bf8ec4080ce19d41e27&chksm=bec95f5889bed64ef8400c5915513a47e8e71311713d8e695fbcad83820dc85b83e05e5abfda&scene=27#wechat_redirect,揭秘绿盟科技安全产品如何支撑重保项目,绿盟君,否,1,688,3,5
2020-12-07,聚焦云安全发展新网安｜绿盟科技荣获CSA2020安全金盾奖,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408671&idx=1&sn=fbe91cba5cc0da03b43df6d2f854a897&chksm=bec95f7489bed6626a1f8cf0329f175913faf18969f94cf7f7659dc10a26c9c314ebb59dedd9&scene=27#wechat_redirect,荣获CSAGCR20205周年贡献奖及CSA2020安全金盾奖。,绿盟君,否,1,978,3,6
2020-12-05,2020年全区网络安全等级保护工作会议，绿盟科技获2020年宁夏网络安全保障优秀支撑单位,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408659&idx=2&sn=0fb07505d1a3eaab5349f5df9ed7e9d9&chksm=bec95f7889bed66e774c3a018c60afd4fdfda3b234feff656b1d8e4569dc469021182065a7ff&scene=27#wechat_redirect,绿盟科技安全专家为参会嘉宾做主题分享,绿盟君,否,2,785,0,1
2020-12-05,构建安全高效的智能工业底座,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408659&idx=1&sn=1fca2aa0ff87c2ec18478e235b0b889f&chksm=bec95f7889bed66e9ff2f2a5454afcaaf98475d35d9134c3b2d76fa48be80fc6fbea03921eaa&scene=27#wechat_redirect,探讨在“新基建”的时代背景下，如何做好智能工业信息安全体系建设。,绿盟君,否,1,377,3,0
2020-12-04,「公益译文」网络安全框架制造篇-低影响性示例实施指南第2卷：流程型制造系统用例（四）,http://mp.weixin.qq.com/s?__biz=MjM5ODYyMTM4MA==&mid=2650408633&idx=2&sn=3505c1c29c86d89ad8b9a15f68a2279d&chksm=bec95f1289bed604da83fa7b469b36739dc53be5646f24f2ffda61e68acc9f179241c2d41a5b&scene=27#wechat_redirect,本篇连载将介绍为韦斯特曼公司开发的PoC技术方案实施方法,绿盟君,否,2,209,1,1
